"ARTIGAS-06Z-07/05/003","P51834","700610705003","OffLine","2020-11-13 04:34:32","0,00","E83043 RadioBase P51834","ARTIGAS-06Z","07","05","003"
"P-ARENA-03Z-08/07/001","P94111","700310807001","working","2020-11-12 17:48:35","0,43","P94111-23180316-ANTEL-RADIOBASE-CELULAR","P-ARENA-03Z","08","07","001"
"P-ARENA-03Z-09/01/001","P94120","700310901001","working","2020-11-12 17:48:43","0,43","P94120-23145278-ANTEL-RADIOBASE-CELULAR","P-ARENA-03Z","09","01","001"
"P-MOLINO-05Z-18/08/006","P56443","700511808006","working","2020-03-04 07:09:27","253,93","E83383 RadioBase P56443","P-MOLINO-05Z","18","08","006"
"P-MOLINO-08Z-17/05/009","P83527","700811705009","working","2020-05-21 17:42:36","175,47","P83527-E85020-ANTEL-RADIOBASE-CELULAR","P-MOLINO-08Z","17","05","009"
"P-MOLINO-09Z-14/06/012","P40152","700911406012","working","2020-03-04 08:31:36","253,90","P40152-23041034-ANTEL-RADIOBASE-CELULAR","P-MOLINO-09Z","14","06","012"
"P-MOLINO-10Z-04/06/001","P43597","701010406001","working","2020-03-04 08:48:21","254,00","P43597-E82643-ANTEL-RADIOBASE-CELULAR","P-MOLINO-10Z","04","06","001"
"P-MOLINO-11Z-14/01/025","P70683","701111401025","working","2020-10-20 11:03:59","23,77","P70683-E84050-ANTEL-RADIOBASE-CELULAR","P-MOLINO-11Z","14","01","025"
"P-MOLINO-12Z-19/01/004","P81585","701211901004","working","2020-06-23 03:54:13","143,05","P81585-E84798-E84799-ANTEL RADIOBASE CELULAR","P-MOLINO-12Z","19","01","004"
"PALACIO-03Z-02/04/007","P45887","700310204007","working","2020-02-04 08:01:44","282,89","P45887-29252590-ANTEL-RADIOBASE-CELULAR","PALACIO-03Z","02","04","007"
"PALACIO-03Z-09/06/007","P25914","700310906007","working","2020-02-04 08:14:12","282,89","P25914-29298046-ANTEL-DIVISION-TECNICA-DE-DESARROLLO","PALACIO-03Z","09","06","007"
"PALACIO-04Z-12/06/001","P69916","700411206001","OffLine","2020-11-13 04:00:02","0,00","P69916-E82502A-ANTEL RADIOBASE CELULAR","PALACIO-04Z","12","06","001"
"PALACIO-05Z-06/06/018","P43565","700510606018","working","2020-02-05 08:00:08","281,90","P43565-E82664 E82666 -ANTEL-RADIOBASE-CELULAR","PALACIO-05Z","06","06","018"
"PALACIO-06Z-17/02/005","P51849","700611702005","working","2020-11-12 09:39:36","1,00","P51849-E83035 E83036 E83037-ANTEL-RADIOBASE-CELULAR","PALACIO-06Z","17","02","005"
"P-CARRETA-02Z-09/08/009","P76052","700210908009","working","2020-10-25 22:32:38","18,40","P76052-E84762 RadioBase","P-CARRETA-02Z","09","08","009"
"SAYAGO-05Z-03/04/020","P71385","700510304020","working","2020-10-30 11:49:40","13,86","P71385-E84103-ANTEL-RADIOBASE-CELULAR","SAYAGO-05Z","03","04","020"
"SAYAGO-06Z-09/02/004","P63899","700610902004","working","2020-10-23 11:22:12","20,77","P63899-E83715-E84408-E84409-ANTEL-RADIOBASE-CELULAR","SAYAGO-06Z","09","02","004"
"SAYAGO-07Z-12/05/031","P70936","700711205031","working","2020-01-29 09:14:09","289,00","P70936-E84074-ANTEL-RADIOBASE-CELULAR","SAYAGO-07Z","12","05","031"
"UNION-05Z-06/02/018","P41805","700510602018","working","2020-03-13 14:24:03","244,65","\N","UNION-05Z","06","02","018"
"UNION-05Z-13/02/004","P39956","700511302004","working","2020-11-09 11:15:51","3,77","\N","UNION-05Z","13","02","004"
"UNION-12Z-02/05/018","P69919","701210205018","working","2020-08-28 13:59:35","76,59","P69919-E84025-ANTEL-RADIOBASE-CELULAR","UNION-12Z","02","05","018"
"UNION-16Z-08/03/002","P53575","701610803002","working","2020-11-09 15:04:51","3,55","P53575-ANTEL RADIOBASE CELULAR","UNION-16Z","08","03","002"
"PAYSANDU-02Z-04/01/006","P54871","700210401006","working","2020-08-27 21:07:40","77,35","E83194 RadioBase P54871","PAYSANDU-02Z","04","01","006"
"PAYSANDU-02Z-05/02/024","P54875","700210502024","working","2020-10-15 17:02:28","28,51","E83218 RadioBase P54875","PAYSANDU-02Z","05","02","024"
"PAYSANDU-03Z-03/02/015","P54958","700310302015","working","2020-08-27 22:30:43","77,45","\N","PAYSANDU-03Z","03","02","015"
"PAYSANDU-03Z-03/07/007","P54904","700310307007","working","2020-08-27 22:31:43","77,45","\N","PAYSANDU-03Z","03","07","007"
"PAYSANDU-04Z-17/06/009","P77342","700411706009","working","2020-09-03 12:46:02","70,82","P77342 E84450-ANTEL-RADIOBASE-CELULAR","PAYSANDU-04Z","17","06","009"
"PAYSANDU-04Z-19/01/012","P63676","700411901012","working","2020-05-27 13:21:44","169,76","P63676-E83695-E83696-ANTEL RADIOBASE CELULAR","PAYSANDU-04Z","19","01","012"
"PAYSANDU-06Z-03/01/009","P54907","700610301009","working","2020-11-12 12:30:16","0,82","E83208 RadioBase P54907","PAYSANDU-06Z","03","01","009"
"PAYSANDU-06Z-03/05/018","P54967","700610305018","working","2020-11-12 12:31:22","0,83","E83207 RadioBase P54967","PAYSANDU-06Z","03","05","018"
"PAYSANDU-06Z-09/01/009","P54965","700610901009","working","2020-11-12 12:39:03","0,83","E83206 RadioBase P54965","PAYSANDU-06Z","09","01","009"
"PAYSANDU-06Z-13/02/012","P54899","700611302012","working","2020-11-06 10:28:28","6,91","E83223 RadioBase P54899","PAYSANDU-06Z","13","02","012"
"PAYSANDU-06Z-15/02/011","P54960","700611502011","working","2020-11-12 17:28:30","0,62","E83205 RadioBase P54960","PAYSANDU-06Z","15","02","011"
"PAYSANDU-06Z-16/04/001","P54864","700611604001","working","2020-11-12 10:48:42","0,84","E83193 RadioBase P54864","PAYSANDU-06Z","16","04","001"
"PAYSANDU-06Z-16/06/021","P54870","700611606021","working","2020-11-12 10:49:43","0,84","RADIO-BASE-P54870","PAYSANDU-06Z","16","06","021"
"PAYSANDU-07Z-02/04/017","P54962","700710204017","working","2020-11-12 17:52:07","0,61","P54962-E83216-ANTEL-RADIOBASE-CELULAR","PAYSANDU-07Z","02","04","017"
"PAYSANDU-07Z-03/05/006","P54892","700710305006","working","2020-11-12 13:12:11","0,83","E83195 RadioBase P54892","PAYSANDU-07Z","03","05","006"
"PAYSANDU-07Z-05/04/024","P54964","700710504024","working","2020-11-12 17:57:07","0,61","E83204 RadioBase P54964","PAYSANDU-07Z","05","04","024"
"PAYSANDU-07Z-06/01/016","P54872","700710601016","working","2020-08-27 22:12:33","77,45","E83227 RadioBase P54872","PAYSANDU-07Z","06","01","016"
"PAYSANDU-07Z-09/05/031","P54963","700710905031","working","2020-10-22 09:39:36","21,93","E83203 RadioBase P54963","PAYSANDU-07Z","09","05","031"
"PAYSANDU-07Z-13/03/010","P54977","700711303010","working","2020-08-27 20:24:30","77,46","E83228 RadioBase P54977","PAYSANDU-07Z","13","03","010"
"PAYSANDU-08Z-17/06/018","P54901","700811706018","working","2020-09-09 13:51:07","64,66","E83219 RadioBase P54901","PAYSANDU-08Z","17","06","018"
"PAYSANDU-08Z-17/07/017","P54903","700811707017","working","2020-09-09 13:51:20","64,66","E83222 RadioBase P54903","PAYSANDU-08Z","17","07","017"
"PAYSANDU-09Z-02/06/021","P54890","700910206021","working","2020-09-09 14:10:50","64,65","E83214 RadioBase P54890","PAYSANDU-09Z","02","06","021"
"PAYSANDU-09Z-13/08/011","P54902","700911308011","working","2020-11-05 13:52:32","7,63","E83213 RadioBase P54902","PAYSANDU-09Z","13","08","011"
"PAYSANDU-14Z-02/06/009","P72742","701410206009","OffLine","2020-11-13 04:08:19","0,00","P72742 RADIOBASE E84228","PAYSANDU-14Z","02","06","009"
"PAYSANDU-14Z-02/08/001","P77351","701410208001","OffLine","2020-11-13 04:08:19","0,00","P77351-E84483-E84484-ANTEL-RADIOBASE-CELULAR","PAYSANDU-14Z","02","08","001"
"PAYSANDU-14Z-02/08/006","P67125","701410208006","working","2020-08-28 13:06:58","76,71","P67125 E83862-ANTEL RADIOBASE CELULAR","PAYSANDU-14Z","02","08","006"
"RIVERA-12Z-16/01/007","P85475","701211601007","OffLine","2020-11-13 04:17:58","0,00","P85475-E85105-E85106-ANTEL-RADIOBASE-CELULAR","RIVERA-12Z","16","01","007"
"RIVERA-13Z-08/05/009","P49451","701310805009","OffLine","2020-11-13 04:07:42","0,00","P49451-46254029-ANTEL-RADIOBASE-CELULAR","RIVERA-13Z","08","05","009"
"RIVERA-13Z-14/04/001","P89872","701311404001","working","2020-10-22 20:56:16","21,37","P89872-E85366A-ANTEL RADIOBASE CELULAR","RIVERA-13Z","14","04","001"
"F-BENTOS-02Z-05/06/001","P56350","700210506001","working","2020-07-27 17:12:05","108,60","P56350 RadioBase","F-BENTOS-02Z","05","06","001"
"F-BENTOS-05Z-08/07/013","P88999","700510807013","working","2020-11-04 14:32:03","8,59","P88999-E85338-ANTEL-RADIOBASE-CELULAR","F-BENTOS-05Z","08","07","013"
"CHUY-01Z-18/08/018","P65409","700111808018","working","2020-06-24 14:35:34","141,66","RadioBase P65409","CHUY-01Z","18","08","018"
"CASTILLOS-01Z-12/08/011","P69126","700111208011","working","2020-09-24 13:43:37","49,67","P69126 - ANTEL RADIOBASE CELULAR","CASTILLOS-01Z","12","08","011"
"LA-PALOMA-01Z-04/01/022","P57463","700110401022","working","2020-11-09 17:14:35","3,46","P57463 RadioBase","LA-PALOMA-01Z","04","01","022"
"LA-PALOMA-01Z-05/01/017","P57461","700110501017","working","2020-11-05 10:06:50","7,83","P57461 RadioBase","LA-PALOMA-01Z","05","01","017"
"LA-PALOMA-01Z-13/01/010","P66104","700111301010","working","2020-10-08 13:37:17","35,65","P66104-44797079-ANTEL-RADIOBASE-CELULAR","LA-PALOMA-01Z","13","01","010"
"LA-PALOMA-01Z-13/07/020","P57462","700111307020","working","2020-11-12 14:03:26","0,66","P57462 RadioBase","LA-PALOMA-01Z","13","07","020"
"LA-PALOMA-01Z-19/03/005","P48146","700111903005","working","2020-11-05 16:29:01","7,52","P48146-44796940-ANTEL-RADIOBASE-CELULAR","LA-PALOMA-01Z","19","03","005"
"LA-PALOMA-01Z-19/03/007","P65969","700111903007","working","2020-11-05 16:29:14","7,52","RadioBase P65969","LA-PALOMA-01Z","19","03","007"
"LA-PALOMA-02Z-08/04/004","P89265","700210804004","working","2020-09-02 22:38:07","71,28","E85350 RadioBase P89265","LA-PALOMA-02Z","08","04","004"
"LA-PALOMA-02Z-17/03/001","P47786","700211703001","OffLine","2020-11-13 03:58:28","0,00","P47786-44799873-ANTEL-RADIOBASE-CELULAR","LA-PALOMA-02Z","17","03","001"
"LA-PALOMA-02Z-17/03/002","P56292","700211703002","OffLine","2020-11-13 03:58:28","0,00","P56292 - ANTEL RADIOBASE CELULAR","LA-PALOMA-02Z","17","03","002"
"LA-PALOMA-03Z-03/06/004","P55834","700310306004","working","2020-10-06 13:45:35","37,66","E83270 RadioBase P55834","LA-PALOMA-03Z","03","06","004"
"LA-PALOMA-03Z-03/06/017","P55835","700310306017","working","2020-10-06 13:45:38","37,66","E83271 RadioBase P55835","LA-PALOMA-03Z","03","06","017"
"LA-PALOMA-03Z-05/05/010","P47788","700310505010","OffLine","2020-11-13 04:01:22","0,00","P47788 - ANTEL RADIOBASE CELULAR","LA-PALOMA-03Z","05","05","010"
"LA-PALOMA-03Z-06/07/017","P39621","700310607017","working","2020-09-12 18:32:19","61,44","P39621-44796506-ANTEL-RADIOBASE-CELULAR","LA-PALOMA-03Z","06","07","017"
"LA-PALOMA-03Z-06/08/003","P57454","700310608003","working","2020-09-02 22:32:44","71,27","P57454-ANTEL RADIOBASE CELULAR","LA-PALOMA-03Z","06","08","003"
"LA-PALOMA-03Z-08/01/018","P57453","700310801018","working","2020-09-03 13:18:14","70,64","P57453-ANTEL RADIOBASE CELULAR","LA-PALOMA-03Z","08","01","018"
"LA-PALOMA-03Z-12/07/007","P66037","700311207007","working","2020-04-22 07:41:47","204,90","P66037-E83793-ANTEL-RADIOBASE-CELULAR","LA-PALOMA-03Z","12","07","007"
"LA-PALOMA-03Z-13/07/012","P57455","700311307012","working","2020-09-03 13:36:49","70,65","P57455-E83364-ANTEL RADIOBASE CELULAR","LA-PALOMA-03Z","13","07","012"
"LA-PALOMA-03Z-15/04/020","P65971","700311504020","working","2020-09-02 22:41:36","71,28","RadioBase P65971","LA-PALOMA-03Z","15","04","020"
"LA-PALOMA-03Z-19/05/002","P55836","700311905002","working","2020-09-02 22:47:12","71,28","E83254 RadioBase P55836","LA-PALOMA-03Z","19","05","002"
"LA-PALOMA-04Z-02/03/009","P55837","700410203009","working","2020-10-26 21:34:18","17,33","E83256 RadioBase P55837","LA-PALOMA-04Z","02","03","009"
"LA-PALOMA-04Z-02/04/002","P55838","700410204002","working","2020-10-27 11:37:55","16,67","E83255 RadioBase P55838","LA-PALOMA-04Z","02","04","002"
"ROCHA-01Z-02/02/003","P65604","700110202003","working","2020-07-22 17:10:11","113,53","\N","ROCHA-01Z","02","02","003"
"ROCHA-03Z-13/02/010","P66108","700311302010","working","2020-09-07 18:37:16","66,42","P66108 - ANTEL RADIOBASE CELULAR","ROCHA-03Z","13","02","010"
"ROCHA-06Z-08/02/006","P67122","700610802006","working","2020-04-22 07:49:05","204,90","E83854 RadioBase P67122","ROCHA-06Z","08","02","006"
"SALTO-02Z-07/03/005","P49411","700210703005","OffLine","2020-11-13 04:45:48","0,00","P49411-47353922-ANTEL-RADIOBASE-CELULAR","SALTO-02Z","07","03","005"
"SALTO-02Z-07/04/012","P65471","700210704012","working","2020-06-03 08:16:40","162,90","E83750B Radiobase P65471","SALTO-02Z","07","04","012"
"SALTO-02Z-17/06/023","P53927","700211706023","OffLine","2020-06-03 08:16:40","0,00","E83100 RadioBase P53927","SALTO-02Z","17","06","023"
"SALTO-03Z-07/08/018","P54619","700310708018","working","2020-10-27 18:51:43","16,42","E83164 RadioBase P54619","SALTO-03Z","07","08","018"
"SALTO-03Z-12/07/021","P54799","700311207021","working","2020-10-23 16:32:39","20,58","P54799-ANTEL RADIOBASE CELULAR","SALTO-03Z","12","07","021"
"SALTO-03Z-14/06/001","P54810","700311406001","working","2020-10-06 11:46:09","37,71","P54810-ANTEL RADIOBASE CELULAR","SALTO-03Z","14","06","001"
"SALTO-03Z-17/04/030","P53902","700311704030","working","2020-09-10 15:49:01","63,55","P53902-ANTEL-RADIOBASE-CELULAR","SALTO-03Z","17","04","030"
"SALTO-04Z-02/05/004","P54616","700410205004","working","2020-06-26 09:40:39","139,88","E83183 RadioBase P54616","SALTO-04Z","02","05","004"
"SALTO-04Z-03/08/007","P54614","700410308007","working","2020-06-26 09:42:14","139,88","P54614-E83182-ANTEL-RADIOBASE-CELULAR","SALTO-04Z","03","08","007"
"SALTO-04Z-04/03/009","P54621","700410403009","working","2020-06-26 09:42:38","139,88","P54621-RADIOBASE-E83169","SALTO-04Z","04","03","009"
"SALTO-04Z-06/07/023","P53906","700410607023","working","2020-06-26 09:45:35","139,88","E83099 RadioBase P53906","SALTO-04Z","06","07","023"
"SALTO-04Z-07/01/014","P54625","700410701014","working","2020-11-12 15:16:37","0,69","E83168 RadioBase P54625","SALTO-04Z","07","01","014"
"SALTO-07Z-04/05/003","P53899","700710405003","working","2020-08-22 13:16:54","82,68","P53899-RADIOBASE-E83156","SALTO-07Z","04","05","003"
"SALTO-07Z-07/01/003","P54805","700710701003","working","2020-06-26 11:45:53","139,78","P54805-ANTEL RADIOBASE CELULAR","SALTO-07Z","07","01","003"
"SALTO-07Z-07/08/021","P53901","700710708021","working","2020-06-26 11:49:39","139,79","P53901-E83102-ANTEL-RADIOBASE-CELULAR","SALTO-07Z","07","08","021"
"SALTO-07Z-09/04/003","P53900","700710904003","working","2020-06-26 11:50:41","139,79","E83104 RadioBase P53900","SALTO-07Z","09","04","003"
"SALTO-07Z-13/05/029","P54803","700711305029","working","2020-06-26 11:57:16","139,79","E83215 RadioBase P54803","SALTO-07Z","13","05","029"
"SALTO-07Z-13/07/030","P53905","700711307030","working","2020-06-26 09:58:31","139,79","E83101 RadioBase P53905","SALTO-07Z","13","07","030"
"SALTO-07Z-15/07/021","P53904","700711507021","working","2020-10-26 11:04:49","17,75","P53904-RADIOBASE-E83105","SALTO-07Z","15","07","021"
"SALTO-08Z-08/03/002","P49464","700810803002","OffLine","2020-11-13 04:31:31","0,00","P49464-47353750-ANTEL-RADIOBASE-CELULAR","SALTO-08Z","08","03","002"
"SALTO-09Z-18/06/026","P54626","700911806026","working","2020-09-24 16:22:22","49,56","E83167 RadioBase P54626","SALTO-09Z","18","06","026"
"SALTO-11Z-07/04/009","P54809","701110704009","working","2020-08-17 15:13:06","87,60","P54809-ANTEL RADIOBASE CELULAR","SALTO-11Z","07","04","009"
"SALTO-12Z-19/01/017","P51347","701211901017","working","2020-06-16 16:59:22","149,66","P51347-47322793-ANTEL-RADIOBASE-CELULAR","SALTO-12Z","19","01","017"
"SALTO-15Z-02/06/001","P60785","701510206001","working","2020-11-07 18:59:45","5,44","P60785-47354427-ANTEL-RADIOBASE-CELULAR","SALTO-15Z","02","06","001"
"SAN-JOSE-07Z-06/03/001","P75794","700710603001","OffLine","2020-11-13 03:55:33","0,00","P75794-E84404-E84405-E84406-ANTEL-RADIOBASE-CELULAR","SAN-JOSE-07Z","06","03","001"
"SAN-JOSE-07Z-06/03/002","P87390","700710603002","OffLine","2020-11-13 03:55:33","0,00","P87390-E85237-E85238-ANTEL-RADIOBASE-CELULAR","SAN-JOSE-07Z","06","03","002"
"DOLORES-02Z-07/03/010","P42817","700210703010","working","2020-06-06 20:18:53","159,40","P42817-45349669-ANTEL-RADIOBASE-CELULAR","DOLORES-02Z","07","03","010"
"DOLORES-03Z-03/04/006","P80985","700310304006","working","2020-10-21 18:10:45","22,49","P80985-E84767-ANTEL-RADIOBASE-CELULAR","DOLORES-03Z","03","04","006"
"DOLORES-03Z-16/06/016","P62918","700311606016","working","2020-11-04 12:53:20","8,69","P62918-ANTEL RADIOBASE CELULAR","DOLORES-03Z","16","06","016"
"MERCEDES-06Z-15/08/015","P42262","700611508015","working","2020-09-11 12:35:55","62,74","P42262 E83556 ANTEL-RADIOBASE-CELULAR","MERCEDES-06Z","15","08","015"
"TACUAREMB-04Z-19/05/017","P65551","700411905017","working","2020-10-23 10:11:39","20,83","P65551-ANTEL RADIOBASE CELULAR","TACUAREMB-04Z","19","05","017"
"TACUAREMB-08Z-18/01/009","P88919","700811801009","working","2020-07-20 17:39:56","115,54","P88919-ANTEL RADIOBASE CELULAR","TACUAREMB-08Z","18","01","009"
"TACUAREMB-10Z-05/05/019","P88147","701010505019","DyingGasp","2020-11-13 04:12:23","0,00","P88147-E85278-E85279-E85280-ANTEL-RADIOBASE-CELULAR","TACUAREMB-10Z","05","05","019"
"T-Y-TRES-06Z-07/06/018","P66040","700610706018","working","2020-07-23 19:56:48","112,40","P66040 RadioBase","T-Y-TRES-06Z","07","06","018"
"T-Y-TRES-06Z-18/04/015","P78684","700611804015","working","2020-11-09 12:43:29","3,68","P78684-E84568-ANTEL-RADIOBASE-CELULAR","T-Y-TRES-06Z","18","04","015"
"T-Y-TRES-07Z-05/05/001","P77450","700710505001","OffLine","2020-11-13 04:23:04","0,00","P77450-E84493-E84494-ANTEL-RADIOBASE-CELULAR","T-Y-TRES-07Z","05","05","001"
"L-PEDRERA-01T-01/04/017","P57457","710100104017","working","ne","ne","L-PEDRERA-01T/Frame0/Slot1/Port4/OnuID17","L-PEDRERA-01T","01","04","017"
"L-PEDRERA-01T-01/06/017","P57459","710100106017","working","ne","ne","L-PEDRERA-01T/Frame0/Slot1/Port6/OnuID17","L-PEDRERA-01T","01","06","017"
"L-PEDRERA-01T-02/02/009","P57460","710100202009","working","ne","ne","L-PEDRERA-01T/Frame0/Slot2/Port2/OnuID9","L-PEDRERA-01T","02","02","009"
"L-PEDRERA-01T-03/06/003","P65308","710100306003","working","ne","ne","P65308-44792518-ANTEL RADIOBASE CELULAR","L-PEDRERA-01T","03","06","003"
"L-PEDRERA-01T-04/04/009","P56208","710100404009","working","ne","ne","L-PEDRERA-01T/Frame0/Slot4/Port4/OnuID9","L-PEDRERA-01T","04","04","009"
"L-PEDRERA-01T-07/05/018","P56211","710100705018","working","ne","ne","L-PEDRERA-01T/Frame0/Slot7/Port5/OnuID18","L-PEDRERA-01T","07","05","018"
"P-TOROS-01M-11/07/023","P91464","730101107023","working","ne","ne","P-TOROS-01M_0/11/7/23","P-TOROS-01M","11","07","023"
